关键词,帖子内容,帖子链接,帖子点赞数,帖子转发数,帖子评论数,图片视频链接,发布时间,发布者的id,发布者的姓名,发布人的账号类型,发布人的粉丝数,发布者的关注数,作者简介,ip归属地,性别,全部微博数量,微博标签,图片视频类型,博主分类,公司,大学,加入微博时间,信用,爬取时间,发布终端
干旱,没有情绪的干旱 //@blueberry·Lin:回忆历历在目 新年快乐 继续爱林,https://weibo.com/7321212100/JBsDPehc6,0,0,0,None[],2021-01-03 14:00:44,7321212100,蓝莓莓蛋糕,无认证,511,88,,,女,58200,None,图片,None,None,university,2019-10-17 10:38:40,信用一般,2024-05-22-13-51-07,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/68poO3"" rel=""nofollow"">vivo X20全面屏手机</a>"
干旱,没有情绪的干旱 //@blueberry·Lin:回忆历历在目 新年快乐 继续爱林,https://weibo.com/7321212100/JBsD58xMq,0,0,0,None[],2021-01-03 13:58:55,7321212100,蓝莓莓蛋糕,无认证,511,88,,,女,58200,None,图片,None,None,university,2019-10-17 10:38:40,信用一般,2024-05-22-13-51-09,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/68poO3"" rel=""nofollow"">vivo X20全面屏手机</a>"
干旱,今年春茶，茶汤不够清亮，今春干旱，按往年的炒制方法，皮很容易脱落，茶汤浑浊，发现这个问题以后，炒茶师傅们调整了工艺，我们今年春茶收得很少，头春头采收了一点就收手了，头采那批茶品质不错，因为干旱，茶汤香气好、浓度高、茶气足，晚采几天就不行了…今年气候异常，很多茶没卖出去，明年上山收茶要特别小心…,https://weibo.com/2165598503/JBsyuxIJo,1,0,0,None['https://wx1.sinaimg.cn/orj960/81146927ly1gmagj6167mj226w21hkeb'],2021-01-03 13:47:37,2165598503,吃吃·吃茶,黄V,136884,1866,微信 18610378275    简单、任性！人没了名利的算计都不复杂！,IP属地：云南,女,14312,"昨日发博2，阅读数1万+，互动数20,视频累计播放量56.6万,",图片,美食博主 微博VLOG博主,None,university,2011-06-06 15:35:51,信用极好,2024-05-22-13-51-10,iPhone客户端
干旱,"干燥季节的多种搭配｜get了吗？

干燥季节搭配1⃣️：
⭐️檀香精萃液+蓝莲花精萃液
改善皮肤干敏、干纹、外油内干
快速缓解干燥紧绷的肌肤状态
提升20倍锁水能力。
 
干燥季节搭配2⃣️：
F1精华乳+基础精油
⭐️F1精华乳：补水圣手
里面的复活草成分能激活长期干旱的细胞
有效锁住超过皮肤自身细胞460倍水分。
⭐️基础精油：
可以调节皮肤油脂分泌
改善皮肤干燥现象
同时可以促进新陈代谢
淡化色斑、加上皮肤抗衰老性。
 
干燥季节搭配3⃣️：
F1精华乳+D1面膜
⭐️上面说到，F1是补水圣手
具备强效补水保湿能力
给肌肤深层补水，有效锁水。
 
⭐️D1面膜：
一款适合所有肌肤的面膜
一款可以天天敷，不用洗的面膜
用一段时间会发现
肌肤变得水嫩细腻，有弹性
连脸上的油光也得到了改善。
 
以上的搭配法学会了吗？
快点操作起来吧！
让肌肤整个冬天都水嫩细腻起来！[好喜欢]
#干燥冬季 保湿正当时##补水##护肤分享##护肤小知识##hicoco##Hicoco-Yumi#",https://weibo.com/1806684250/JBswJxJbD,0,0,0,"None['https://wx1.sinaimg.cn/orj960/6bafd05agy1gmagbpcynbj20qo0z379o', 'https://wx1.sinaimg.cn/orj960/6bafd05agy1gmagboshmjj20u00u0djo', 'https://wx1.sinaimg.cn/orj960/6bafd05agy1gmagbpx63nj21400u0gof']",2021-01-03 13:43:17,1806684250,Hicoco-Yumi,无认证,1320,84,主营：护肤、皮肤保养方法、以及护肤小知识 VX:Yumi18802,,女,174,"视频累计播放量2626,",图片,None,None,university,2010-09-04 16:44:14,信用较好,2024-05-22-13-51-12,iPhone 8 Plus
干旱,"#趣观历史[超话]# 【江西一水库露出一巨大佛头，专家：此处有千年古镇】
2016年12月，江西遭遇干旱降水量严重不足，洪门水库因受到影响，蓄水量明显下降。可谁曾想水库的水位降低后，一尊佛像却露出了水面。专家听说此事急忙赶来现场，经勘察后发现这尊佛像始建于明朝，并且通过周围的遗迹，可以推测出此处原是一座庙宇。
皇天不负有心人，在考古队员们的齐心协力下，水下的千年古镇重见天日，佛像如今也已陈列到博物馆中。随着洪门水库发掘出大量明代墓葬的消息传出，各地文物爱好者纷至沓，来想要一睹这千年古镇的风采。当地政府也借此机会，打造出独具特色的洪门古镇文化，吸引了大量游客前来旅游观光。
据统计，洪门水库平均每日游客参观量可达几百人，水库的游船更是供不应求。如今如何保护古镇已成当地政府面临的首要难题，然而却如《老子》所说：“祸兮福所倚，福兮祸所伏。”或许历史学家也没想到，他们争分夺秒从大自然手中挖掘出的文物古迹，最后却是因为当地商人一心牟利而遭到破坏。",https://weibo.com/3562574441/JBsqOdQtY,1,0,0,"None['https://wx1.sinaimg.cn/orj960/d4589269gy1gmafyql7ypj20h90bkwgf', 'https://wx1.sinaimg.cn/orj960/d4589269gy1gmafyqm19mj20hs0bojtp', 'https://wx1.sinaimg.cn/orj960/d4589269gy1gmafyqlhxnj20hc0bqjtx']",2021-01-03 13:28:40,3562574441,萧子渊,黄V,90841,456,我们阅尽铅华，只为呈现不一样的历史。,,男,5691,None,图片,历史博主 头条文章作者,None,university,2013-06-28 20:12:29,信用极好,2024-05-22-13-51-14,360安全浏览器
干旱,"#金建学[超话]#金建学出道两周年应援part3
困境儿童公益捐赠

花不只长在温室里
炮火肆虐的战场，干旱龟裂的大地，残破衰败的院落
到处都有花的影子
有的花在连绵阴雨中凋零
有的花在断壁残垣中挣扎
她们没有自己的温室，却还在为了“活着”而努力，
生活的残酷压垮不了她们的脊梁，
可再坚强的花儿也想，
在挣扎求生的时候，
能有人伸手替她遮蔽风雨，
告诉她们，
日子总会好起来的。

在金建学出道两周年的应援中，豆吧在困境儿童中选择了一位女童以金建学的名义对其进行了726元的公益捐赠，希望我们微薄的力量可以让她在这个寒冬体会到些许温暖。

文案：眠梦
制图：祎祎子

出道两周年应援part1：http://t.cn/A6qmWr8u
出道两周年应援part2：http://t.cn/A6qmWr83",https://weibo.com/6932796815/JBskS0LZt,27,3,4,None['https://wx1.sinaimg.cn/orj960/007zbj9tly1gm9stjrfacj30ku1ikdpb'],2021-01-03 13:14:03,6932796815,金建学_LEEDOBAR,无认证,2112,55,ONEUS  队内担当主RAP兼VOCAL金建学LEEDO,,男,5021,"视频累计播放量78.1万,",图片,None,影视/娱乐,university,2019-01-11 11:53:28,信用较好,2024-05-22-13-51-15,
干旱,#玩在济南#【#济南# 百年老泉恢复活力！南山曾经干枯的清泉汩汩流淌】三九寒冬将至，济南气温持续低位，南部山区河道冰天雪地，西营镇河边百年山泉——虎洞泉，继续欢快喷涌。当地人曾称“干了锦绣川，干不了虎洞泉”，无奈济南南山近些年时常干旱，老泉只在夏季秋季短暂喷水。如今能到干旱的深冬依旧欢快喷涌，十分稀罕。 http://t.cn/A6qmWjLW,https://weibo.com/6357456494/JBsiZ0ZdH,18,6,4,"http://f.video.weibocdn.com/BkMren6alx07JhnXgD7i01041200Ooc40E010.mp4?label=mp4_720p&template=960x544.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1716360676&ssig=w%2FNL9WOZBJ&KID=unistore,video[]",2021-01-03 13:09:24,6357456494,果然视频,无认证,1520253,365,齐鲁晚报·齐鲁壹点出品，10-180秒，给你最鲜活的山东新闻短视频！,None,男,28851,"昨日发博40，阅读数10万+，互动数28,视频累计播放量5.01亿,",视频,齐鲁晚报果然视频是齐鲁晚报旗下资讯短视频平台,None,university,2017-08-30 10:15:37,信用较好,2024-05-22-13-51-16,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
干旱,"#生命百科# 
        木芙蓉（Hibiscus mutabilis Linn.）又名芙蓉花、拒霜花、木莲、地芙蓉、华木，原产中国。其喜温暖、湿润环境，不耐寒，忌干旱，耐水湿。对土壤要求不高，瘠薄土地亦可生长。为锦葵科、木槿属落叶灌木或小乔木。花于枝端叶腋间单生。花、叶均可入药，有清热解毒，消肿排脓，凉血止血之效。木芙蓉还是成都市市花，其花语为纤细之美，贞操，纯洁。@西南科技大学校团委组织部_ @西南科大生命科学与工程学院 @西南科技大学生命学院团委学生会",https://weibo.com/2546492710/JBsgThCsu,2,0,0,"None['https://wx1.sinaimg.cn/orj960/97c86526ly1gmafa110wqj21900u0npe', 'https://wx1.sinaimg.cn/orj960/97c86526ly1gmafa1k82bj20u00k075y', 'https://wx1.sinaimg.cn/orj960/97c86526ly1gmafa206kcj20rr0hwmz9']",2021-01-03 13:04:15,2546492710,织花生,无认证,894,189,加油(ง •̀_•́)ง,,女,11763,"视频累计播放量1.9万,",图片,None,None,university,2011-11-19 19:34:36,信用较好,2024-05-22-13-51-17,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4WfuzD"" rel=""nofollow"">5G自拍手机vivo S6</a>"
干旱,"#木木杰冰激凌小铺[超话]# zlj #爱豆锦鲤月# zlj#左林杰 SKY全能ACE门面# zlj#左林杰0130生日快乐# 
️从干旱沙漠往前终有绿洲，循干涸河水往前会得泉眼。从零到满，抓住就好，少年从远方走来，将天赋化作魔法，点亮万物。感谢@ELLEidol  邀请, 且看@SKY-左林杰 ，施展《天赋之上》的星光 ",https://weibo.com/6177968336/JBs6L5Oo4,0,0,0,None[],2021-01-03 12:39:16,6177968336,躺着接着苟,黄V,48,506,←(˶‾᷄ ⁻̫ ‾᷅˵)←,IP属地：四川,女,6642,"视频累计播放量6591,",图片,超话粉丝大咖（左林杰超话）,None,university,2017-03-17 16:42:05,信用较好,2024-05-22-13-51-18,躺着的iPhone客户端
干旱,【风景旅行】【四川贫瘠的藏族村：春天刚刚开始发芽】炎热的夏天天气好，天气好，生活在金山下的干旱地里的藏族村气温不高。这里虽然阳光灿烂，但因风高的山上积雪的气味轻轻吹来，让人感到凉爽。真的很舒适 ,https://weibo.com/6612800706/JBs6I9BXN,0,0,0,None[],2021-01-03 12:39:10,6612800706,歺权俊爽伤心,无认证,21,1047,向美好的时光道歉,,男,333,None,图片,None,None,university,2018-07-26 10:47:08,信用一般,2024-05-22-13-51-19,iPhone客户端
干旱,"#考古[超话]# 战国时期，各诸侯国相继废止了人殉制度，正是因为春秋战国时期的社会变革促使丧葬习俗发生了一定的变化，最直接的就是过去的人殉变为了俑殉、陶殉、木殉等等，不过，严格说起来人殉一直是屡禁不止的。秦兵马俑便是以俑代殉的典型代表，准确的说这是中国历史上以俑代殉的顶峰，秦兵马俑在规模、写实程度上有如此的高度非常罕见。

除去工匠的智慧之外，还和秦始皇的意志有关，试问一下，秦始皇作为千古一帝，假如说他非要使用人殉，那得有多少人因此而死，更何况根据史书记载，当时有不少人都劝谏秦始皇使用活人来殉葬。那时候不少人的思维都是一定要使用活人来殉葬，秦始皇本人是绝不愿意这样做的。值得一提是关于秦兵马俑一直是没有记载的。

并且秦兵马俑因为深埋地下，有着较高的隐蔽性，两千多年都没有被发现，一直到四十多年前因为当地持续干旱，村民不得不打井取水的时候才意外发现。有趣的是，一开始考古队进入的时候，谁也没想到这样一个不起眼的地方，后来震惊整个世界，更是成为世界第八大奇迹。

兵马俑自从问世，吸引了全世界的目光，人们都想去看看兵马俑，关于秦俑的话题那就更多了，其中最大的一个话题便是，秦兵马俑到底是不是真人做的。因为兵马俑实在是太像真人了，假如有人说经过鉴定，兵马俑的确是用真人烧制的，相信没有一个人会怀疑这种说法。

在十来年前，一部《木乃伊3》播放，电影中秦始皇和他的军队一起成为了俑，在地下被沉封千年，因为被人无意中唤醒，秦始皇要再次开始征服世界。因为这部电影的播出，关于秦始皇兵马俑到底是不是真人烧制的这一话题，人们继续讨论不休，甚至有人摆出这样一个观点，那就是秦始皇至今没死。

这种传言是愈演愈烈，不少人信誓旦旦的举出各种例子，比如说秦始皇墓内有大量的水银，这是专家们早就得出的结论，秦始皇正是靠着这些东西将地宫与外界隔绝，保持长生。而且秦始皇生前可是派了不少人去为其寻找长生不老药，最出名的便是徐福。

随着这种言论在民间流传的越来越广，甚至不能说是传言而是谣言，相关专家终于站出来辟谣，专家表示，早在挖掘的时候便已经有兵马俑裂开。兵马俑的内部完全是空心的，里面不可能有活人，而且假如说有活人，不可能什么都不剩，并且专家们也对俑的土质做了鉴定，得出的结论同样是这就是普通陶土，并没有什么不同。

因为这尊裂开的兵马俑，人们才肯相信，兵马俑的确不是真人烧制的，有趣的是，即便是这样，还有不少人依旧认为兵马俑就是真人烧制的。兵马俑如今已经成了我国古代辉煌文明的一张名片，每年都吸引世界各地的人前来观看，更是为我国研究秦朝提供了实质的资料，这是祖宗留下来的瑰宝，我们应当好好保护，让其完好无损的流传下去。",https://weibo.com/5620277805/JBs6pugOK,16,5,0,"None['https://wx1.sinaimg.cn/orj960/0068m701ly1gmaej5y0w0j30hs0czmz4', 'https://wx1.sinaimg.cn/orj960/0068m701ly1gmaej6dx75j30hs0bz0uv']",2021-01-03 12:38:26,5620277805,笑谈华夏史,黄V,17580,323,一壶浊酒喜相逢，笑谈华夏古今史,IP属地：海南,男,1771,"视频累计播放量125万,",图片,历史博主 头条文章作者,None,university,2015-05-30 01:43:02,信用较好,2024-05-22-13-51-20,iPhone客户端
干旱,"【四川省人民政府发布2021年森林防火命令】记者从省政府网站获悉，为有效预防和扑救森林火灾，确保人民生命财产和森林资源安全，根据《中华人民共和国森林法》《森林防火条例》《四川省森林防火条例》等有关规定，结合我省实际，四川省人民政府于12月30日发布了2021年森林防火命令。

根据命令，2021年全省森林防火期为1月1日至6月30日，其中2月1日至5月31日为森林高火险期。市（州）、县（市、区）人民政府可结合辖区实际，延长森林防火期和高火险期，向社会公布，并报上一级人民政府和森林防灭火指挥机构备案。

命令明确，森林防火区、森林高火险区由县级以上地方人民政府划定，并向社会公布。森林防火期内，预报有高温、干旱、大风等高火险天气时，县级以上地方人民政府应当适时发布禁火命令，严禁一切野外用火；对可能引起森林火灾的居民生活用火应当严格管理。

全文如下：

四川省人民政府2021年森林防火命令
川府发〔2020〕26号
为有效预防和扑救森林火灾，确保人民生命财产和森林资源安全，根据《中华人民共和国森林法》《森林防火条例》《四川省森林防火条例》等有关规定，结合我省实际，发布如下命令。
一、明确森林防火期。2021年全省森林防火期为1月1日至6月30日，其中2月1日至5月31日为森林高火险期。市（州）、县（市、区）人民政府可结合辖区实际，延长森林防火期和高火险期，向社会公布，并报上一级人民政府和森林防灭火指挥机构备案。
二、划定森林防火区。森林防火区、森林高火险区由县级以上地方人民政府划定，并向社会公布。
三、适时发布禁火命令。森林防火期内，预报有高温、干旱、大风等高火险天气时，县级以上地方人民政府应当适时发布禁火命令，严禁一切野外用火；对可能引起森林火灾的居民生活用火应当严格管理。
四、严格野外火源管控。森林防火期内，应当遵守以下规定：
（一）严禁在森林防火区内野外吸烟、烧纸、烧香、点烛、燃放烟花爆竹、点放孔明灯、烧蜂、烧山狩猎、使用火把照明、生火取暖、野炊、焚烧垃圾及其他野外非生产用火；
（二）确需在森林防火区内野外生产用火的，应当向当地县级人民政府提交用火申请，经审查批准后，在指定时间、指定地点、明确现场责任人的前提下组织实施。在森林防火区内进行实弹演习、爆破等活动的，应当经省人民政府林业行政主管部门批准，并采取必要的防火措施；
（三）按规定在林区要道、国有林场、各类自然保护地、景区等出入口设立检查站和森林防火警示牌，设置“防火码”，凡进入森林防火区的人员和车辆必须扫码登记，接受防火检查，严禁携带火种或易燃易爆物品进入森林防火区，火车、机动车等司乘人员严禁在森林防火区丢弃火种火源。
凡违反以上规定和县级以上地方人民政府禁火令的，县级人民政府林业行政主管部门依据《中华人民共和国森林法》《森林防火条例》和《四川省森林防火条例》给予相应处罚；构成犯罪的，依法追究刑事责任。对森林防火期内在森林防火区野外烧纸和吸烟者，一律依法给予警告、罚款或者拘留等行政处罚；公职人员一律依规依纪依法给予党纪政务处分直至开除公职；对在场不予制止或制止不力的领导干部一律依规依纪依法给予党纪政务处分；对引起火灾构成犯罪的，一律依法追究刑事责任。
五、实施分期分区精准管控。县级以上地方人民政府根据本地火险等级、火险区划等实施分期分区精准管控，明确森林防火责任区域和职责任务，落实村民挂牌轮流值班和巡山护林员制度，实行网格化管理。遇高火险天气时，及时发布禁火命令，向社会公众预警。对无民事行为能力人和限制民事行为能力人负有监护责任的单位和个人，应当采取措施防止被监护人野外用火、玩火。
森林防火期内，高危区、高风险区县（市、区）人民政府主要负责人定期深入基层一线检查指导；遇森林高火险期时，森林防灭火指挥机构和成员单位负责人带队下沉一线包干蹲点指导，实行市（州）包县、县（市、区）包乡（镇）、乡（镇）包村、村包组、组包户、户包人、护林员包山。林业主管部门、国有林保护管理单位加强防火检查和巡山护林，封住山、堵住车、管住人、看住火。
六、依法落实防灭火责任。各级人民政府全面执行森林防灭火工作行政首长负责制，落实属地领导责任、部门行业监管责任和生产经营管理单位主体责任，以及联防联控责任；林区毗邻单位签订联防协议，落实联防责任，协同做好联防区域内的森林防灭火工作。
森林防火期内，各级森林防灭火指挥机构和责任单位执行24小时值班和领导带班制度，各类扑救队伍做好扑火准备。一旦出现火情，第一时间采取措施疏散转移受威胁群众和保护重要设施的安全，按规定启动应急预案响应，在具备条件和扑火人员安全有保障的前提下，立即采取安全有效的措施有序组织开展扑救，控制火情，防止蔓延，减少损失。
七、强化宣传教育。各地各有关部门采取多种形式，广泛开展森林防火宣传教育，增强公众的责任意识、安全意识和法治意识，提高公众预防、避险、自救、互救和减灾能力，做到有火不成灾，有灾无伤亡。
八、加大监督检查力度。各地组织开展全方位、拉网式森林火灾隐患大排查，对发现的问题，督促限期整改，对拒不整改的，依规依纪依法严肃处理。各级公安、林业等部门坚持依法行政、依法治火，严格查处森林火灾案件，做到每案必查，每案必究。凡发生重大及以上人为森林火灾或造成重大人员伤亡的，一律依规依纪依法严肃问责。
任何单位和个人发现森林火情，应立即拨打森林火灾报警电话12119。
四川省人民政府
2020年12月30日
来源：四川发布",https://weibo.com/3150727772/JBs1Iu15k,0,0,0,None[],2021-01-03 12:26:52,3150727772,清新雨城,无认证,2558,513,聚焦雨城新闻 关注雨城发展信息。,None,女,15546,"视频累计播放量8.6万,",图片,中共雅安市雨城区委宣传部官方微博,None,university,2013-01-18 11:11:48,信用较好,2024-05-22-13-51-22,360安全浏览器
干旱,"四季度笔记：
交易员俱乐部苹果调研分享

风险提示：本文仅供参考，见仁见智，风险自负！！！
2020年度的苹果从期货到现货可以说是上下翻飞、出人意料，实属实实在在的果品界网红啊。
从年初受疫情影响苹果价格的持续下跌，到3月下旬及4月下旬因低温天气引起的一波快速上涨，随着市场对减产不断消化、疫情影响消费、早熟苹果和库存富士互相抵制、产业参与交割意愿不断增强等因素影响，苹果期货又出现了长达三个月的大幅单边下跌行情。在2010合约进入交割月、晚熟富士开秤交易前，利空因素都被消化完，新一轮的行情将由开秤价格及价格走势来决定。情绪与现实的结合、躁动与理性的碰撞，使苹果在9000以上高地一路翻滚，在2010合约上又回到了起点。
 鉴于苹果如此令人玩味无穷，遂决定在十一假期之间，约上三五好友，去胶东再次一睹这个令人躁动不安、充满期望与失望的苹果风骚。

实地调研走访  
本次调研为交易之家山东实战基地俱乐部组织的期货爱好者参与，调研胶东苹果基本现状，调研内容仅供参考。
10.3日下午在平度东下高速后来到后涧村、郭家店  据说前、后涧村是当地区域内最好的苹果、价格也偏高一点。下午时间较短，总计每隔20--30公里，去看1--2个果园。

胶东的果农朴实热情，在果园里与果农交流期间，果农的老伴或者孩子就会给你摘几个不错的苹果请你品尝。经过咨询：某1果农，今年两处果园分别1.5亩、2.5亩套袋6个与去年略增。某2果农，3亩果园，今年套袋5万，这个地方4月份冰冻期间，晚上来烧烟2-3次，所以受影响很小，这个区域冰雹打过的不少。今年普遍果的个头比去年要小一点。
下午4点半，调研者们来到了招远的毕郭市场，这个市场在胶东来说不小，但是价格属于偏低的市场。由于黄昏了，市场上卖果的果农并不多，要价80#一二在2.5附近。
 
下面是我调研过的果农的果园、贸易商、冷藏厂、交割库、苹果收购点的图片的汇总。

以上图片中的苹果，收购价格都在2.5--2.8--3.0元的80一二级的。
通过调研当前胶东市场确实存在的情况是：
1、套袋数量或许略高于去年。
2、优果率确实低于去年，85/90果的同比去年更少。
3、增产不增量，由于果的个头小了，产量必然低于预期。主要原因是不摘袋看不到苹果。
4、个头小的原因还是冰冻低温对头茬花有伤害，果面锈多也是受低温影响。
5、总结：传说中的增产未必，但是也不会有什么减产，品质一般。

虽然没有实地调研西北地区苹果，但经过行业内交易者、贸易商等人员的交流总结，当前连续涨价有以下几点原因：
1、西部苹果今年处于最近几年以来质量最好的时期，果面好、个头大、甜度高，4月份的倒春寒给西部造成预计总体减产大约20--30%。
2、由于山东果今年同样受4月份倒春寒影响，出现了个头小、果面锈多的情况。由此引发原计划需求优质果的线上交易商及渠道高端的贸易商纷纷去西北抢购，造成了西部收购商集中抢购，引发果农毁约、涨价等等行为。
3、西部减产，质优可以涨价，那山东跟风涨价有什么理由呢？如果受西部苹果涨价情绪影响，贸易商涨价收到低价果，明年或许赚钱会很难，因为山东果没有切切实实的减产。

从交易角度来说：节后先扬后抑，没有上涨就没有下跌空间，个人认为反弹500--800点左右是可能的，只是空间有限。苹果长期处于过剩趋势，需要考虑消费恢复概率，对此我倾向于逢高长期看空。期货交易含有情绪在里面是不好揣测的，助涨同时也会助跌。当前苹果现货抢购比较火热，价格也超出预期，个人判断保守看或许01涨多少跌多少。
自苹果上市两年以来有个小规律：十月进交割月前最后一日与交割月最后交割日价格都比1月高，今年是否还是这个规律，大家拭目以待。
对于可以做交割的苹果：
从调研的情况来看，受西北涨价的影响，果农对涨价的心理预期较强，同时收购商比较小心。经过贸易商对苹果成色、质量的考究，以及与交割库负责交割人员的交流，当前净果交割在3元内，只是存在一定的出成率，这是对当下胶东这一圈苹果的认识。
综上所述，2101合约按照交割时间周期算基本会失掉春节这个年度最大的市场。2021年1月13日是春节。1月合约交割如果无法春节前销售，那就要走春节后的现货逻辑了。
10.12   周评 多云
   时光如梭是我现在最真切的感受，心里很想要做一些事情，可以我知道交易之道必须身静心宁!
   四季度就是牢牢盯住这四个品种：
1、股指  四季度非常看好，或许要走一波行情了。
2、苹果、鸡蛋把握机会，做好计划，抓住四季度的向下行情
3、做好铁矿、焦炭、豆粕、棕榈远月的准备工作。

4所有单子新开仓必须止损单跟着
期货：扰动人心的小苹果
从盘面看：
1、西部苹果今年处于最近几年以来质量最好的时期，果面好、个头大、甜度高，4月份的倒春寒给西部造成了实实在在的总体减产大约20--30%
2、由于山东果面、质量今年同样受4月份倒春寒影响，出现了个头小、果面锈多。由此引发原计划需求优质果的线上交易商及渠道高端的贸易商，纷纷去西北抢购，造成了西部收购商集中抢购，引发果农毁约、涨价等等行为。
3、西部减产、质量优可以涨价。那山东跟风涨价有什么理由呢？如果受西部苹果涨价情绪影响，贸易商涨价收到低价果，明年或许赚钱会很难。因为山东没有减产。
4、核心因素是抛开现货看期货，定价权在最低可以生成交割果的苹果上，与优质果没关系。
5、从苹果期货上市以来10合约与1月合约对比：期货上市2018.2019年度以来十月进交割月前最后一日与交割月最后交割日都比1月高，是否还是这个规律，大家拭目以待。今年以来01比2010合约高的太多了。
从技术交易角度看：第一阻力位在7633   第二阻力位在8465第三阻力根据今年产量、消费绝对难以跨越8900，所以01合约按照空头交割时间周期算已经失掉春节这个最大的市场。再次提醒：2021年2月12日是春节。

今天来看在国庆期间写的观点不变：
1、期货+保险循环起来，对市场的压力是很大的，逐月空下去，谁来接这普通80一二级呢，所以在01合约上  我认为要比10差得多。

2、还要十几天入库就差不多，未来行情就清晰了，交割果今年山东做出来可能超预期便宜。今天冲高回落，但是收盘减并不明显，说明大家对当前还存在较大分歧。仓拭目以待吧。

 豆粕：
     豆粕在美农报出来之后，大幅拉升，其实国内段其并没有实质利好，养殖恢复并不及预期。而且自2018/2019两年每年9月底十月份，都是当年豆粕的高点头部出现，虽然长期看好，短期玉米、豆粕都需要等待时机，2109如果低于2900可以考虑适当介入、低于2800的机会来临就要准备好大干一下。

铁矿
铁矿2101   05  09基差很大，但是当前走不出修复行情，在当前逐步进入淡季后，供应端没有任何问题，港口库存小幅增加、螺纹继续累库。所以短期铁矿认识下行趋势，今天反弹似乎已经处于压力位，按照技术指标，严格执行。空01   逢低多09  拉大距离。

今天晚上开空铁矿2101    824元 止损834  向下看770附近

尿素走势技术看或许要走出流畅的下跌趋势，注意观察。

10.13日  周二  多云
铁矿
技术面2101周线阻力位817 ，从趋势上看阴吞阳，吞没成立，继续延续前观点，第一目标看785附近。
 
苹果
逢高空观点不变，永利5号账户严格风控，本周盘面应该震荡盘整，以时间换空间，明日中阴线2101下破8100加空或在8412附近加空   明日低开8100附近可适当多。趋势空头行情不变。2105逢高或8500以上加空   

鸡蛋
从时间周期看，刚刚进入产蛋高峰期，四季度重点关注雏鸡补栏、淘鸡价格。11月已经开始有破位下行趋势，2101仍在4069高位盘整，继续盘整吧  在维持一个月是最好的。

油脂
马棕油处于2012年以来的第四次高位，是否可以冲上3200马索，美豆油同样处于2016年以来的高位，35.5美分是强阻力，目前根据国外疫情发展，怕是很难。国内作为全球疫情处理最好的国家，出口未来可能会超预期，但是豆油处于2012年以来的第三次高点处，需要重点观察。从技术面看2101四季度是消费旺季，菜油、豆油、棕油分别处在2011/2012/2013年以来的3--4次的高点附近。如果要强势突破必须有供应端（天气炒作）的配合。目前今年的拉尼娜虽然已经开始有了预期且美豆库存为今年比较低的位置，国内豆油难以累库。短期看继续回调，逢高空，止损前期高点。重点关注做空趋势 豆粕亦是如此  看多等待调整时机。

10.25日晴  周评
     
     经过双节（中秋、国庆）激烈波动之后，近期分别拜访了林存福、吴洪涛、傅海棠、戴强、马明超等及与天山汇的弟兄们晚上分享多品种的观点、逻辑。

期货：玉米
通过了解调研的朋友信息，现在的玉米经过三波台风的侵袭，造成实际减产。减产与消费缺口有官方3000万吨左右，民间传言缺口6000--8000万吨。而且北方港口玉米库容据说都被预定一空。傅海棠对玉米的看法是一年的行情一个月走了出来，有仓位的继续持有，没有仓位的作好资金管理。从技术面看：玉米指数已经滞涨，关注2101   2109合约的回调  可以逢低介入（回调100--200点）

鸡蛋:经过电话调研，鸡蛋目前因为上半年亏损较多，下半年行情虽然不错，也仅是勉强赚点钱，而且近期猪肉价格持续下滑，多数养殖户处于观望状态，市场预期小码蛋首先会出现缺货，希望能带动新年度2109合约上行，逢高空一年。
技术面看：2101周五放量上涨，技术形态良好，属于突破形态，以周五低点为止损点，向上看第一目标位4260附近逢高空期   时间或许12月至元旦前后转空。倾向于看空2101  2103  2104  2105   未来2107.2108.2109做多的准备。

铁矿:  当前进入消费淡季、螺卷累库严重，基建因为天气转冷，需求不足。螺卷庞大的库存，意味着铁矿的另一种存在形式，且近期铁矿港口库存增加至1.2亿吨左右，已经从1.0几亿吨逐步上升。
技术面：指数反弹确认失败，空2101   2105   适量，毕竟还是对现货深贴水严重，2：1或者3:1 反套1--9合约。

股指：耐心等待，美国大选结果，等待时机趋势做多指数。
有色：短期看进回调下跌
橡胶：关注阻力位的回踩，如果站稳，择机做多。
油脂：宽幅震荡，据传棕榈10月分应该是产量最大时节，今年却出现减产。又传印尼雨水充足，缓解了干旱。比较矛盾   关注
苹果：严格按照既定策略执行   逢高加仓   长期看空   重点关注点位2101跌破7000减仓  等待反弹继续空或者在较低位置，做短多。逐步按月移仓空   逢高加仓2110合约的空单。",https://weibo.com/1569822687/JBrLR6lFF,0,0,0,None[],2021-01-03 11:47:47,1569822687,风石的道与术,无认证,539,1792,能自律即成功 18.11.18,,男,2556,None,图片,None,交易之家俱乐部,university,2012-10-25 23:07:48,信用较好,2024-05-22-13-51-23,微博 weibo.com
